timestamp,source,src_ip,attacker_role,event_type,event_category,service,detail,session_id
2026-02-06 08:21:22.161990881,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:22.204578638,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:21:22.242958307,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:22.283600330,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:21:22.322762966,dionaea,172.16.0.101,recon,connection,connection,MySQL,Port 3306,4
2026-02-06 08:21:33.175867796,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:33.220317364,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:21:33.251449584,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:38.182900429,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:38.246852875,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:43.218660831,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:43.242833138,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:48.205330849,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:48.263458490,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:53.212298870,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:53.241538048,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:58.223268509,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:58.249077320,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:21:58.268387078,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:21:58.291186571,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:03.228132963,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:05.799391031,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:08.234306097,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:10.804059744,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:15.748005152,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:15.810400248,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:20.752888203,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:20.814888954,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:20.844377995,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:25.757395983,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:25.852795362,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:30.765215158,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:30.852163076,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:35.777238131,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:35.857106209,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:40.783500433,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:40.861727238,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:45.801395893,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:45.866608858,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:50.801520109,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:53.376525879,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:22:55.810185432,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:22:58.385674477,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:00.818453789,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:03.393779039,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:05.825808287,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:08.403774738,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:13.339658499,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:13.410419941,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:18.354279757,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:18.416255713,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:23.382845163,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:23.445269823,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:23.479117155,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:28.378380775,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:28.484541178,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:33.391816616,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:33.490919590,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:23:38.405449390,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:43.411709547,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:48.423361301,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:53.434290171,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:23:58.444780350,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:03.465021849,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.512076616,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.544901133,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.609126568,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.643348217,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.706625462,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:03.742999077,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:03.776053190,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:03.827300549,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:05.076431513,dionaea,172.16.0.101,recon,connection,connection,MySQL,Port 3306,4
2026-02-06 08:24:05.107701063,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:05.154898167,dionaea,172.16.0.101,recon,connection,connection,MSSQL,Port 1433,4
2026-02-06 08:24:05.181235313,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:05.214653492,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:05.246033430,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:24:05.272635460,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:05.300687313,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:05.326542377,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:24:11.149219751,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:24:16.094300270,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:16.126199961,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:16.166753292,dionaea,172.16.0.101,recon,connection,connection,MSSQL,Port 1433,4
2026-02-06 08:24:16.196512461,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:16.223526478,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:24:16.241230011,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:16.257412195,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:16.332744360,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:16.367094040,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:16.400718689,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:21.096326351,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:21.122495651,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:21.138462543,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:21.153760910,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:21.412084579,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:26.114859819,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:26.147124290,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:26.177954197,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:26.206947088,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:26.414836884,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:31.126910448,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:31.153455734,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:31.172127008,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:31.191865206,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:31.418825388,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:31.460255384,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:36.127446890,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:36.277567148,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:36.492449760,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:36.536348104,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:36.567313910,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:41.136918306,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:41.175865650,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:41.196069717,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:41.214033127,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:41.238764048,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:41.262166023,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:41.475500584,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:46.155429602,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:46.201884985,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:46.241737127,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:46.487859249,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:48.772723675,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:51.196569920,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:51.230547667,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:51.252419233,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:51.488219023,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:53.780068874,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:24:56.502936602,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:24:58.679329395,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:24:58.758726120,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:24:58.777081490,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:24:58.794100523,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:01.526628016,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:03.683454990,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:03.705249071,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:03.743028879,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:03.786995173,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:03.835818768,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:06.517354965,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:06.540952206,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:08.692240238,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:08.763458252,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:08.781011820,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:08.843811512,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:11.544573069,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:13.702659369,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:13.727840424,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:13.746950626,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:13.846343517,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:16.553597450,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:18.714836836,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:18.744857550,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:18.761435032,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:18.798223972,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:18.853231907,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:23.717988014,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:23.756333828,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:23.803136826,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:23.858518124,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:24.060861111,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:28.730547905,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:28.766335249,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:28.808797359,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:28.862311125,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:29.070754766,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:29.105796576,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:29.139974594,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:33.733953476,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:33.760387421,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:33.814710855,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:34.147294998,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:34.186885834,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:36.370764971,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:38.747597456,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:38.771946669,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:38.817956209,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:39.198301792,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:41.420757055,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:43.748116732,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:43.789384842,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:44.199333668,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:46.338520288,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:46.384372234,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:48.765345812,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:48.804358959,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:49.209565163,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:49.263110399,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:25:51.336258411,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:51.394588709,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:25:56.270380497,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:25:56.300462008,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:25:56.344517231,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:25:56.398436069,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:01.304843187,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:01.351738691,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:01.383148432,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:01.409257412,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:06.289237738,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:06.321022272,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:06.365507364,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:06.413361549,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:06.447546721,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:11.302821875,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:11.348047018,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:11.377494335,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:11.456197262,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:16.322329044,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:16.360582829,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:16.430859566,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:16.462380648,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:21.340668917,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:21.378681183,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:21.407489061,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:26.352777243,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:26.398659229,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:26.427540302,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:31.353421926,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:31.412704706,dionaea,172.16.0.101,recon,connection,connection,Port-135,Port 135,4
2026-02-06 08:26:31.451495171,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:36.364090204,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:36.396117926,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:41.379205942,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:41.414124489,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:47.922949314,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:47.959730864,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:47.995894432,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.022123337,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.059074640,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.087979078,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.127076149,dionaea,172.16.0.101,recon,login_attempt,authentication,FTP,anonymous:IEUser@,4
2026-02-06 08:26:48.127076149,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:26:48.169881344,dionaea,172.16.0.101,recon,connection,connection,MySQL,Port 3306,4
2026-02-06 08:26:48.196937561,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:48.221313238,dionaea,172.16.0.101,recon,connection,connection,Port-53,Port 53,4
2026-02-06 08:26:48.250062227,dionaea,172.16.0.101,recon,connection,connection,Telnet,Port 23,4
2026-02-06 08:26:48.403062820,dionaea,172.16.0.101,recon,connection,connection,SMB,Port 445,4
2026-02-06 08:26:48.428731203,dionaea,172.16.0.101,recon,connection,connection,MSSQL,Port 1433,4
2026-02-06 08:26:48.466092587,dionaea,172.16.0.101,recon,connection,connection,MySQL,Port 3306,4
2026-02-06 08:26:48.507700205,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.528006553,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.547100067,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.580909252,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.610647440,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.655144215,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.674048185,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.700523376,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.734034538,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.779736757,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:48.855804443,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.935196161,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:48.981066942,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.010540247,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.046858311,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.077290297,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:26:49.108087063,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:26:49.108087063,dionaea,172.16.0.101,recon,login_attempt,authentication,FTP,anonymous:IEUser@,4
2026-02-06 08:26:49.201330900,dionaea,172.16.0.101,recon,connection,connection,PPTP,Port 1723,4
2026-02-06 08:26:49.237793684,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.266116381,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.293315649,dionaea,172.16.0.101,recon,connection,connection,HTTP,Port 80,4
2026-02-06 08:26:49.326371431,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.362192154,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.388702869,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.424276829,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.451817274,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.477162838,dionaea,172.16.0.101,recon,login_attempt,authentication,FTP,anonymous:IEUser@,4
2026-02-06 08:26:49.477162838,dionaea,172.16.0.101,recon,connection,connection,FTP,Port 21,4
2026-02-06 08:26:49.583271503,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.613004446,dionaea,172.16.0.101,recon,connection,connection,HTTPS,Port 443,4
2026-02-06 08:26:49.666254282,dionaea,172.16.0.101,recon,connection,connection,MSSQL,Port 1433,4
